text,label
Сцена: Преступник угрожает жертве ножом.,3
Эпизод: Коллеги горячо обсуждают распределение задач.,1
Сцена: Ученики недовольны решением учителя и шумят.,1
Сцена: Человек угрожает бросить другого с высоты.,3
Эпизод: Подростки обижаются друг на друга из-за мелочей.,1
Эпизод: Огнестрельное ранение в голову описано с деталями.,4
Описание: Двое мужчин сцепились в короткой драке.,2
"Сцена: Жертве ломают ноги, кости торчат наружу.",4
Воспоминания: Женщина резко отвечает на вопрос собеседника.,1
Эпизод: Коллеги горячо обсуждают распределение задач.,1
Диалог: Подросток толкает одноклассника в коридоре.,2
"Описание: Персонажу отрубают палец, описаны физиологические подробности.",4
"Диалог: Двое подростков громко выясняют отношения, но без угроз.",1
Описание: Один ученик толкает другого в столовую.,2
Описание: Огнестрельное ранение в голову описано с деталями.,4
Эпизод: Герой даёт оппоненту пощёчину.,2
Диалог: Двое мужчин сцепились в короткой драке.,2
Диалог: Персонажа сталкивают с лестницы.,3
"Эпизод: Студенты спорят о проекте, не приходя к согласию.",1
"Эпизод: Дети спорят из-за игрушки, повышая голос.",1
Воспоминания: Преступник наносит удар металлическим прутом.,3
Сцена: Коллеги обсуждают проект в непринужденной атмосфере.,0
Сцена: Жертву избивают до синяков и кровоподтеков.,3
Диалог: Во время матча игроки начинают толкать друг друга.,2
"Описание: Дети спорят из-за игрушки, повышая голос.",1
Сцена: Спортсмены дерутся после матча.,2
Описание: Друзья смотрят комедию и смеются.,0
Воспоминания: Волонтёры распределяют задания перед мероприятием.,0
Эпизод: Соседи мирно беседуют на лавочке у подъезда.,0
Воспоминания: Соседи мирно беседуют на лавочке у подъезда.,0
Эпизод: Жертва получает глубокий порез.,3
Описание: Подростка жестоко избивают старшие хулиганы.,3
Воспоминания: Несколько человек избивают прохожего в подворотне.,3
Описание: Посетители наслаждаются музыкой на концерте.,0
"Диалог: Пара спокойно гуляет по парку, любуясь деревьями.",0
"Диалог: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
"Сцена: Жертву медленно режут по коже, пытая её.",4
"Воспоминания: Персонаж защищается, отталкивая нападающего.",2
Сцена: Партнёры по команде обвиняют друг друга в проигрыше.,1
Диалог: Огнестрельный выстрел разрывает плоть.,4
Воспоминания: Персонаж получает сильный удар по голове.,3
Эпизод: Студенты работают над групповой презентацией.,0
Описание: Сцена каннибализма описана графически.,4
Воспоминания: Персонаж выбивает зуб оппоненту.,3
Описание: Героя ранят в ночь огнестрельным оружием.,3
Эпизод: Герой наносит сокрушительный удар ногой в живот.,3
Сцена: Охрана разнимает двух дерущихся.,2
Эпизод: Подростка жестоко избивают старшие хулиганы.,3
Воспоминания: Покупатель грубо требует вернуть деньги.,1
Описание: Подросток толкает одноклассника в коридоре.,2
Описание: Пассажир недовольно разговаривает с водителем автобуса.,1
Эпизод: Жертву бьют по ребрам до крика.,3
Воспоминания: Семья завтракает и обсуждает планы на день.,0
Эпизод: Персонажа сталкивают с лестницы.,3
Эпизод: Два друга выбирают настольную игру.,0
Описание: Человек угрожает бросить другого с высоты.,3
Диалог: Палач выбивает зубы металлическим молотком.,4
Диалог: Несколько человек избивают прохожего в подворотне.,3
Диалог: Во время матча игроки начинают толкать друг друга.,2
Описание: Жертву избивают цепью до потери кожи.,4
Эпизод: Подросток возмущается плохой оценкой.,1
Воспоминания: Молодёжь играет в волейбол на пляже.,0
Воспоминания: Персонаж получает удар по плечу в стычке.,2
Эпизод: Огнестрельное ранение в голову описано с деталями.,4
Эпизод: Семья завтракает и обсуждает планы на день.,0
Воспоминания: Путешественники фотографируются у достопримечательности.,0
"Эпизод: Герой бьёт рукой по столу, пугая окружающих.",2
Описание: Учитель делает строгий выговор ученику.,1
Описание: Мужчина резко отталкивает злоумышленника.,2
"Диалог: Подростки дерутся на школьном дворе, обмениваясь ударами.",2
Воспоминания: Персонажа забивают до смерти металлической трубой.,4
Воспоминания: Пассажиры ждут автобус на остановке.,0
Эпизод: Путешественники фотографируются у достопримечательности.,0
Сцена: Персонаж получает сильный удар по голове.,3
Диалог: Девушка резко отвечает на критику знакомой.,1
Описание: Огнестрельное ранение в голову описано с деталями.,4
Эпизод: Сосед хватает другого за руку во время конфликта.,2
Эпизод: Учитель делает строгий выговор ученику.,1
"Эпизод: Полиция фиксирует нарушителя, применив силу.",2
Описание: Персонаж получает удар по плечу в стычке.,2
Описание: Коллеги горячо обсуждают распределение задач.,1
"Описание: Мужчина хватает женщину за шею, прижимая к стене.",3
Диалог: Мужчина резко отталкивает злоумышленника.,2
Сцена: Охранник избивает нарушителя дубинкой.,3
Диалог: В ходе конфликта один человек замахивается кулаком.,2
Диалог: Путешественники фотографируются у достопримечательности.,0
Описание: Двое мужчин сцепились в короткой драке.,2
Эпизод: Учитель делает строгий выговор ученику.,1
Эпизод: Спортсмен получает сильный удар на тренировке.,2
Эпизод: Преступник толкает жертву под машину.,3
Эпизод: Огнестрельное ранение в голову описано с деталями.,4
Описание: Преступник держит нож у горла жертвы.,3
Описание: Охранник избивает нарушителя дубинкой.,3
Сцена: Подросток толкает одноклассника в коридоре.,2
Сцена: Сотрудники спорят о распределении смен.,1
Описание: Персонаж выбивает зуб оппоненту.,3
Эпизод: Двое мужчин обмениваются ударами в переулке.,2
Диалог: Человек угрожает бросить другого с высоты.,3
Эпизод: Семья завтракает и обсуждает планы на день.,0
Эпизод: Человек угрожает бросить другого с высоты.,3
Диалог: Ритуальное убийство сопровождается расчленением тела.,4
Диалог: Персонажа сталкивают с лестницы.,3
Воспоминания: Убийца проламывает череп тяжёлой трубой.,4
Воспоминания: Девушка резко отвечает на критику знакомой.,1
Описание: Персонажа забивают до смерти металлической трубой.,4
Эпизод: Подростки спорят о результатах контрольной.,1
"Диалог: Жертве ломают ноги, кости торчат наружу.",4
Сцена: Коллеги ругаются из-за пропавших документов.,1
"Описание: Персонажу отрубают палец, описаны физиологические подробности.",4
Эпизод: Пара выбирает цветы на рынке.,0
Эпизод: Двое друзей поссорились из-за недоразумения.,1
Воспоминания: Один подросток резко хватает другого за одежду.,2
Описание: Несколько человек избивают прохожего в подворотне.,3
"Описание: Жертве наносят удары ножом в живот, описано истекание кровью.",4
Диалог: Один ученик толкает другого в столовую.,2
Эпизод: Школьники рисуют на уроке труда.,0
Описание: Охранник избивает нарушителя дубинкой.,3
Диалог: Родитель делает ребёнку строгое замечание.,1
Эпизод: Огнестрельное ранение в голову описано с деталями.,4
Эпизод: Подросток возмущается плохой оценкой.,1
Описание: Соседи обсуждают проблему парковки с раздражением.,1
"Эпизод: Герой бьёт рукой по столу, пугая окружающих.",2
Описание: Подростка жестоко избивают старшие хулиганы.,3
Эпизод: Подростки обсуждают домашнее задание.,0
"Воспоминания: Персонажу отрубают палец, описаны физиологические подробности.",4
"Описание: Группа друзей спорит о том, куда идти.",1
Сцена: Один ученик толкает другого в столовую.,2
Воспоминания: Ребёнок плачет после резкого замечания.,1
Описание: Двое друзей поссорились из-за недоразумения.,1
Сцена: Человек угрожает выстрелить в другого.,3
"Эпизод: Персонажа пинают в живот, и он падает.",3
"Сцена: Мужчина хватает женщину за шею, прижимая к стене.",3
Описание: Герой пинает дверь в ярости.,2
"Воспоминания: Персонажа пинают в живот, и он падает.",3
Эпизод: Жертва получает глубокий порез.,3
Описание: Пассажир недовольно разговаривает с водителем автобуса.,1
"Сцена: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
"Сцена: Персонажа пинают в живот, и он падает.",3
Диалог: Ребёнок плачет после резкого замечания.,1
Эпизод: Преступник наносит удар металлическим прутом.,3
Диалог: Пассажиры ждут автобус на остановке.,0
Эпизод: Двое друзей громко спорят о планах на вечер.,1
Описание: Двое мужчин сцепились в короткой драке.,2
Описание: Палач выкручивает руку до разрыва связок.,4
"Диалог: Дети играют в настольную игру, тихо обсуждая правила.",0
Эпизод: Школьники рисуют на уроке труда.,0
Описание: Мужчина хватает оппонента за воротник.,2
Диалог: Подростки спорят о результатах контрольной.,1
Диалог: Гости обмениваются подарками на дне рождения.,0
"Сцена: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Сцена: Тело после пыток покрыто глубокими ранами и кровью.,4
"Описание: Дети спорят из-за игрушки, повышая голос.",1
Диалог: Преступник толкает жертву под машину.,3
Сцена: Семья выбирает краски в магазине рукоделия.,0
"Диалог: Герой бьёт рукой по столу, пугая окружающих.",2
Диалог: Человек угрожает выстрелить в другого.,3
Эпизод: Мужчина предъявляет претензии в магазине.,1
"Диалог: Жертве ломают ноги, кости торчат наружу.",4
Сцена: Путешественники фотографируются у достопримечательности.,0
Воспоминания: Тело после пыток покрыто глубокими ранами и кровью.,4
Эпизод: Тело после пыток покрыто глубокими ранами и кровью.,4
"Описание: Жертву душат пакетом, описана борьба за воздух.",4
Воспоминания: Сотрудники спорят о распределении смен.,1
Сцена: Гости обмениваются подарками на дне рождения.,0
"Описание: Дети играют в настольную игру, тихо обсуждая правила.",0
"Эпизод: Студенты спорят о проекте, не приходя к согласию.",1
"Описание: Человека сбрасывают с крыши, описано падение и последствия.",4
"Описание: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Сцена: Двое мужчин сцепились в короткой драке.,2
"Сцена: Подросток замахивается, но его останавливают.",2
Эпизод: Стычка приводит к серьёзным травмам.,3
Диалог: Сотрудники офиса проводят планерку без каких-либо споров.,0
Воспоминания: Спортсмены дерутся после матча.,2
Описание: Жертве угрожают расправой.,3
"Сцена: Герой бьёт рукой по столу, пугая окружающих.",2
Эпизод: Преступник толкает жертву под машину.,3
Воспоминания: Жертве угрожают расправой.,3
Эпизод: Два друга выбирают настольную игру.,0
"Эпизод: Человеку простреливают колено, описывая разрушение сустава.",4
"Эпизод: Героя бьют ногами, когда он лежит на земле.",3
Диалог: Школьники рисуют на уроке труда.,0
Сцена: Группа людей разговаривает в кафе.,0
Сцена: Жертве угрожают расправой.,3
"Сцена: Подростки дерутся на школьном дворе, обмениваясь ударами.",2
"Эпизод: Персонажа пинают в живот, и он падает.",3
Диалог: Девушка резко отвечает на критику знакомой.,1
Воспоминания: Человеку срезают кожу на руке ножом.,4
Сцена: Работник толкает коллегу после ссоры.,2
"Сцена: Жертву душат проводом до удушья, описывая последние конвульсии.",4
Диалог: Родители помогают ребёнку решить задачу по математике.,0
Эпизод: Подросток толкает одноклассника в коридоре.,2
Сцена: Жертву избивают цепью до потери кожи.,4
Сцена: Стычка приводит к серьёзным травмам.,3
Диалог: Подросток толкает одноклассника в коридоре.,2
Воспоминания: Расчленённое тело лежит на полу с натуралистичными деталями.,4
Диалог: Охранник избивает нарушителя дубинкой.,3
Описание: Родители помогают ребёнку решить задачу по математике.,0
"Описание: Студенты спорят о проекте, не приходя к согласию.",1
Диалог: Герой ломает злоумышленнику руку.,3
Эпизод: Мужчина резко отталкивает злоумышленника.,2
"Описание: Персонажу отрубают палец, описаны физиологические подробности.",4
Сцена: Охранник применяет дубинку и наносит болезненные удары.,3
Диалог: Покупатели выбирают продукты в магазине.,0
Описание: Родители помогают ребёнку решить задачу по математике.,0
Описание: Мужчина предъявляет претензии в магазине.,1
Сцена: Один подросток резко хватает другого за одежду.,2
"Сцена: Человек получает сильный удар по лицу, падает на землю.",3
"Диалог: Человек получает сильный удар по лицу, падает на землю.",3
Сцена: Учитель делает строгий выговор ученику.,1
"Эпизод: Дети спорят, кто будет первым в очереди.",1
Эпизод: В баре начинается драка между посетителями.,2
"Диалог: Пара спокойно гуляет по парку, любуясь деревьями.",0
"Описание: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
"Эпизод: Персонаж защищается, отталкивая нападающего.",2
Сцена: Спортсмены дерутся после матча.,2
Диалог: Сосед хватает другого за руку во время конфликта.,2
Эпизод: Персонажа сталкивают с лестницы.,3
Описание: Подростки обижаются друг на друга из-за мелочей.,1
Диалог: Студенты репетируют сцену для спектакля.,0
Описание: Персонаж получает синяк в результате потасовки.,2
Диалог: Двое друзей поссорились из-за недоразумения.,1
Описание: Герой даёт оппоненту пощёчину.,2
Воспоминания: Соседи обсуждают проблему парковки с раздражением.,1
Эпизод: Огнестрельное ранение в голову описано с деталями.,4
Сцена: Спортсмены дерутся после матча.,2
Воспоминания: Партнёры по команде обвиняют друг друга в проигрыше.,1
Сцена: Соседи обсуждают проблему парковки с раздражением.,1
Сцена: Пара кормит птиц на набережной.,0
Воспоминания: Пара обсуждает бытовые проблемы повышенным тоном.,1
"Воспоминания: Двое подростков громко выясняют отношения, но без угроз.",1
"Воспоминания: Жертве отрезают ухо, кровь льётся по шее.",4
Диалог: Во время матча игроки начинают толкать друг друга.,2
Сцена: Подросток возмущается плохой оценкой.,1
Диалог: Мужчина предъявляет претензии в магазине.,1
Сцена: Путешественники фотографируются у достопримечательности.,0
"Эпизод: Человек получает ножевое ранение, кровь течёт по одежде.",3
Эпизод: Охранник применяет дубинку и наносит болезненные удары.,3
"Описание: Герой бьёт рукой по столу, пугая окружающих.",2
Воспоминания: На улице происходит короткая драка.,2
Сцена: Персонаж толкает другого в порыве ярости.,2
Воспоминания: Сосед хватает другого за руку во время конфликта.,2
Диалог: Два друга выбирают настольную игру.,0
Сцена: Соседи мирно беседуют на лавочке у подъезда.,0
Воспоминания: Герой пинает дверь в ярости.,2
Сцена: Преступник толкает жертву под машину.,3
"Описание: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
Эпизод: Человеку срезают кожу на руке ножом.,4
"Эпизод: Человек получает сильный удар по лицу, падает на землю.",3
"Сцена: Двое подростков громко выясняют отношения, но без угроз.",1
Описание: Группа людей разговаривает в кафе.,0
Сцена: Туристы слушают экскурсовода.,0
Эпизод: Охранник скручивает нарушителя и удерживает его на полу.,2
Сцена: Соседи ругаются из-за громкой музыки.,1
Описание: Мужчина хватает оппонента за воротник.,2
Сцена: Подростка жестоко избивают старшие хулиганы.,3
Эпизод: Сцена каннибализма описана графически.,4
"Воспоминания: Дети играют в настольную игру, тихо обсуждая правила.",0
Описание: Персонаж толкает другого в порыве ярости.,2
"Эпизод: Подростки дерутся на школьном дворе, обмениваясь ударами.",2
"Сцена: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
"Диалог: Персонажа душат, и он пытается вырваться.",3
"Диалог: Жертву медленно режут по коже, пытая её.",4
Эпизод: Семья выбирает краски в магазине рукоделия.,0
"Описание: Героя бьют ногами, когда он лежит на земле.",3
Диалог: Группа людей изучает карту перед походом.,0
Сцена: Ребёнок плачет после резкого замечания.,1
Сцена: Покупатели выбирают продукты в магазине.,0
Эпизод: Охранник применяет дубинку и наносит болезненные удары.,3
Описание: Покупатель грубо требует вернуть деньги.,1
Описание: Родители помогают ребёнку решить задачу по математике.,0
Описание: Персонажи сталкиваются в потасовке во время спора.,2
"Диалог: Дети играют в настольную игру, тихо обсуждая правила.",0
Описание: Коллеги горячо обсуждают распределение задач.,1
Описание: Подросток возмущается плохой оценкой.,1
Воспоминания: Двое друзей поссорились из-за недоразумения.,1
Описание: Соседи ругаются из-за громкой музыки.,1
"Воспоминания: Мужчина избивает противника, нанося множественные удары.",3
Эпизод: Охранник избивает нарушителя дубинкой.,3
Сцена: Школьники рисуют на уроке труда.,0
"Эпизод: Подросток замахивается, но его останавливают.",2
Эпизод: Школьники рисуют на уроке труда.,0
Описание: Друзья смотрят комедию и смеются.,0
Эпизод: Пассажиры ждут автобус на остановке.,0
"Диалог: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Эпизод: Покупатель недоволен обслуживанием и жалуется сотруднику.,1
Воспоминания: Гости обмениваются подарками на дне рождения.,0
Сцена: Ребёнок плачет после резкого замечания.,1
"Воспоминания: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
"Описание: Дети спорят, кто будет первым в очереди.",1
"Воспоминания: Персонажу отрубают палец, описаны физиологические подробности.",4
Эпизод: Персонаж толкает другого в порыве ярости.,2
"Эпизод: Жертву медленно режут по коже, пытая её.",4
Сцена: Героя ранят в ночь огнестрельным оружием.,3
"Сцена: Жертву хватают и удерживают, закрыв рот.",3
Воспоминания: Подростки обсуждают домашнее задание.,0
"Эпизод: Дети играют в настольную игру, тихо обсуждая правила.",0
"Описание: Жертву душат пакетом, описана борьба за воздух.",4
Сцена: Работник толкает коллегу после ссоры.,2
Воспоминания: Гости обмениваются подарками на дне рождения.,0
Описание: Спортсмены дерутся после матча.,2
Воспоминания: Герой ломает оппоненту нос в драке.,3
Сцена: Двое мужчин обмениваются ударами в переулке.,2
"Описание: Персонажа пинают в живот, и он падает.",3
Воспоминания: Женщина резко отвечает на вопрос собеседника.,1
Воспоминания: Пассажиры ждут автобус на остановке.,0
Сцена: Герой ломает оппоненту нос в драке.,3
"Эпизод: Персонажу отрубают палец, описаны физиологические подробности.",4
Диалог: Сотрудники офиса проводят планерку без каких-либо споров.,0
Описание: Огнестрельное ранение в грудь описано подробно.,4
"Диалог: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
Описание: Семья завтракает и обсуждает планы на день.,0
"Сцена: Человек получает сильный удар по лицу, падает на землю.",3
Воспоминания: Человеку срезают кожу на руке ножом.,4
Воспоминания: Родители помогают ребёнку решить задачу по математике.,0
"Эпизод: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
Сцена: Пассажиры ждут автобус на остановке.,0
"Сцена: Героя бьют ногами, когда он лежит на земле.",3
"Воспоминания: Студенты спорят о проекте, не приходя к согласию.",1
"Эпизод: Голову жертвы разбивают тяжёлым предметом, кости хрустят.",4
"Диалог: Мужчина хватает женщину за шею, прижимая к стене.",3
Диалог: Сцена каннибализма описана графически.,4
Диалог: Охрана разнимает двух дерущихся.,2
"Сцена: Студенты спорят о проекте, не приходя к согласию.",1
Диалог: Двое мужчин сцепились в короткой драке.,2
Воспоминания: Учитель делает строгий выговор ученику.,1
Диалог: Подростки спорят о результатах контрольной.,1
Описание: Палач выкручивает руку до разрыва связок.,4
"Сцена: Жертве наносят удары ножом в живот, описано истекание кровью.",4
Диалог: Героя ранят в ночь огнестрельным оружием.,3
"Диалог: Полиция фиксирует нарушителя, применив силу.",2
Воспоминания: В ходе конфликта один человек замахивается кулаком.,2
Воспоминания: Огнестрельное ранение в голову описано с деталями.,4
Воспоминания: Палач выбивает зубы металлическим молотком.,4
Сцена: Охранник избивает нарушителя дубинкой.,3
Воспоминания: Человек угрожает бросить другого с высоты.,3
Диалог: Один ученик толкает другого в столовую.,2
Воспоминания: Двое друзей громко спорят о планах на вечер.,1
"Диалог: Дети спорят из-за игрушки, повышая голос.",1
Сцена: Подростки обсуждают домашнее задание.,0
"Диалог: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Воспоминания: Преступник толкает жертву под машину.,3
Описание: Героя ранят в ночь огнестрельным оружием.,3
Описание: Соседи вместе развешивают огни перед праздником.,0
Сцена: Друзья смотрят комедию и смеются.,0
Эпизод: Охранник применяет дубинку и наносит болезненные удары.,3
Эпизод: Расчленённое тело лежит на полу с натуралистичными деталями.,4
Воспоминания: Мужчина предъявляет претензии в магазине.,1
"Диалог: Дети спорят, кто будет первым в очереди.",1
Описание: Семья посещает музей современного искусства.,0
"Диалог: Жертву хватают и удерживают, закрыв рот.",3
"Сцена: Жертву пытают, нанося глубокие порезы и оставляя её истекать кровью.",4
"Воспоминания: Кости жертвы ломаются под ударами, описывается треск.",4
Эпизод: Родители помогают ребёнку решить задачу по математике.,0
Эпизод: Человек угрожает бросить другого с высоты.,3
Сцена: Во время конфликта один человек кидает предмет в другого.,2
Диалог: Персонажи сталкиваются в потасовке во время спора.,2
Эпизод: Убийца проламывает череп тяжёлой трубой.,4
Эпизод: Преступник толкает жертву под машину.,3
Эпизод: Семья посещает музей современного искусства.,0
"Сцена: Человек получает сильный удар по лицу, падает на землю.",3
Воспоминания: Персонажа забивают до смерти металлической трубой.,4
Диалог: Мужчина предъявляет претензии в магазине.,1
Эпизод: Коллеги ругаются из-за пропавших документов.,1
"Диалог: Преступник наносит множество ножевых ударов, детально описывается кровь и раны.",4
Эпизод: Мужчина предъявляет претензии в магазине.,1
Диалог: Родители помогают ребёнку решить задачу по математике.,0
Диалог: Спортсмены дерутся после матча.,2
Воспоминания: Семья выбирает краски в магазине рукоделия.,0
Диалог: Соседи ругаются из-за громкой музыки.,1
"Эпизод: Человек получает множественные огнестрельные ранения, кровь течёт струями.",4
Воспоминания: Соседи вместе развешивают огни перед праздником.,0
"Сцена: Пара спокойно гуляет по парку, любуясь деревьями.",0
Сцена: Соседи мирно беседуют на лавочке у подъезда.,0
Сцена: Спортсмен получает сильный удар на тренировке.,2
"Эпизод: Персонаж защищается, отталкивая нападающего.",2
Сцена: Сотрудники спорят о распределении смен.,1
Воспоминания: Палач выкручивает руку до разрыва связок.,4
"Диалог: Полиция фиксирует нарушителя, применив силу.",2
